"X","State","Agency_Type","Agency_Name","Population","Region","codes","Total_Offenses","Crimes_Against_Persons","Crimes_Against_Property","Crimes_Against_Society","Crimes_Against_Persons.1","Aggravated_Assault","Simple_Assault","Intimidation","Homicide_Offenses","Murder_and_Nonnegligent_Manslaughter","Negligent_Manslaughter","Justifiable_Homicide","Human_Trafficking_Offenses","Commercial_Sex_Acts","Involuntary_Servitude","Kidnapping__Abduction","Sex_Offenses","Rape","Sodomy","Sexual_Assault_With_an_Object","Fondling","Sex_Offenses._Nonforcible","Incest","Statutory_Rape","Arson","Bribery","Burglary__Breaking_._Entering","Counterfeiting__Forgery","Destruction__Damage__Vandalism_of_Property","Embezzlement","Extortion__Blackmail","Fraud_Offenses","False_Pretenses__Swindle__Confidence_Game","Credit_Card__Automated_Teller_Machine_Fraud","Impersonation","Welfare_Fraud","Wire_Fraud","Larceny__Theft_Offenses","Pocketpicking","Pursesnatching","Shoplifting","Theft_From_Building","Theft_From_Coin_Operated_Machine_or_Device","Theft_From_Motor_Vehicle","Theft_of__Motor__Vehicle_Parts_or_Accessories","All_Other_Larceny","Motor_Vehicle_Theft","Robbery","Stolen_Property_Offenses","Drug__Narcotic_Offenses","Drug__Narcotic_Violations","Drug_Equipment_Violations","Gambling_Offenses","Betting__Wagering","Operating__Promoting__Assisting_Gambling","Gambling_Equipment_Violations","Sports_Tampering","Pornography__Obscene_Material","Prostitution_Offenses","Prostitution","Assisting_or_Promoting_Prostitution","Purchasing_Prostitution","Weapon_Law_Violations"
395,"Colorado","Universities and Colleges","Fort Lewis College",4021,"West Mountain","CO",0.0552101467296692,0.00273563790101965,0.021636408853519,0.0308380999751306,0.0024869435463815,0.00024869435463815,0.0014921661278289,0.000746083063914449,0,0,0,0,0,0,0,0,0.00024869435463815,0.00024869435463815,0,0,0,0,0,0,0,0,0.00124347177319075,0.000497388709276299,0.00696344192986819,0,0,0.000746083063914449,0.00024869435463815,0.00024869435463815,0,0,0.00024869435463815,0.011688634667993,0,0,0.0014921661278289,0.00472519273812484,0,0.0014921661278289,0,0.0039791096742104,0.000497388709276299,0,0,0.0308380999751306,0.0144242725690127,0.0164138274061179,0,0,0,0,0,0,0,0,0,0,0
396,"Colorado","Universities and Colleges","Pikes Peak Community College",14634,"West Mountain","CO",0.0021183545168785,0.000273336066694,0.001776684433511,6.83340166735001e-05,0.0002050020500205,0,0.0002050020500205,0,0,0,0,0,0,0,0,0,6.83340166735001e-05,6.83340166735001e-05,0,0,0,0,0,0,0,0,0,6.83340166735001e-05,6.83340166735001e-05,0,0,0.000136668033347,6.83340166735001e-05,0,6.83340166735001e-05,0,0,0.0014350143501435,0,0,0.000136668033347,0.0010250102501025,0,6.83340166735001e-05,6.83340166735001e-05,0.000136668033347,0,0,6.83340166735001e-05,6.83340166735001e-05,6.83340166735001e-05,0,0,0,0,0,0,0,0,0,0,0,0
397,"Colorado","Universities and Colleges","University of Colorado:",NA,"West Mountain","CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,"Colorado","Universities and Colleges","Boulder",32017,"West Mountain","CO",0.0321079426554643,0.00196770465690102,0.0199581472342818,0.0101820907642815,0.00159290376987226,0.000187400443514383,0.00137426991910548,3.12334072523972e-05,0,0,0,0,0,0,0,9.37002217571915e-05,0.000281100665271574,0.000281100665271574,0,0,0,0,0,0,0.000156167036261986,6.24668145047943e-05,0.000843301995814723,0.000562201330543149,0.00562201330543149,0,3.12334072523972e-05,0.000530967923290752,9.37002217571915e-05,0.000156167036261986,0.000187400443514383,0,9.37002217571915e-05,0.0116500609051441,3.12334072523972e-05,0,0.00134303651185308,0.00287347346722054,0.000249867258019177,0.000343567479776369,0.000124933629009589,0.00668394915201299,0.000374800887028766,9.37002217571915e-05,3.12334072523972e-05,0.0101196239497767,0.00565324671268389,0.00446637723709279,0,0,0,0,0,3.12334072523972e-05,0,0,0,0,3.12334072523972e-05
399,"Colorado","Universities and Colleges","Colorado Springs",11321,"West Mountain","CO",0.0141330271177458,0.00132497129228867,0.00962812472396431,0.0031799311014928,0.00123663987280276,8.83314194859111e-05,0.000971645614345022,0.000176662838971822,0,0,0,0,0,0,0,0,8.83314194859111e-05,0,0,0,8.83314194859111e-05,0,0,0,8.83314194859111e-05,0,0.000441657097429556,8.83314194859111e-05,0.00370991961840827,0,0,0.000353325677943645,0.000264994258457733,0,8.83314194859111e-05,0,0,0.00485822807172511,0,8.83314194859111e-05,8.83314194859111e-05,0.00247327974560551,8.83314194859111e-05,0.000883314194859111,0.000618319936401378,0.000618319936401378,8.83314194859111e-05,0,0,0.00309159968200689,0.00211995406766187,0.000971645614345022,0,0,0,0,0,0,0,0,0,0,8.83314194859111e-05
400,"Colorado","Universities and Colleges","Denver",22206,"West Mountain","CO",0.00324236692785734,0.000225164369990093,0.00270197243988111,0.00031523011798613,0.000225164369990093,0,0.000135098621994056,9.00657479960371e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031523011798613,4.50328739980186e-05,0.000225164369990093,4.50328739980186e-05,0,0.000135098621994056,0,9.00657479960371e-05,4.50328739980186e-05,0,0,0.00175628208592272,0,0,0,0.00103575610195443,0,0.000450328739980186,0,0.000270197243988111,0.000135098621994056,0,4.50328739980186e-05,0.000225164369990093,9.00657479960371e-05,0.000135098621994056,0,0,0,0,0,0,0,0,0,0,9.00657479960371e-05
401,"Colorado","Universities and Colleges","Health Sciences Center2",NA,"West Mountain","CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,"Colorado","Universities and Colleges","University of Northern Colorado",12710,"West Mountain","CO",0.0166011014948859,0.000629425649095201,0.0112509834775767,0.004720692368214,0.0003933910306845,7.86782061369001e-05,0.0003147128245476,0,0,0,0,0,0,0,0,0,0.0002360346184107,0.0001573564122738,0,0,7.86782061369001e-05,0,0,0,7.86782061369001e-05,0,0.0001573564122738,7.86782061369001e-05,0.0018882769472856,0,0,0.0004720692368214,7.86782061369001e-05,0.0003147128245476,0,0,7.86782061369001e-05,0.00849724626278521,0,0,0,0.0012588512981904,0,0.0017309205350118,0.0001573564122738,0.00535011801730921,0,0,7.86782061369001e-05,0.004720692368214,0.002360346184107,0.002360346184107,0,0,0,0,0,0,0,0,0,0,0
403,"Colorado","Metropolitan Counties","Adams",NA,"West Mountain","CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,"Colorado","Metropolitan Counties","Arapahoe",NA,"West Mountain","CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,"Colorado","Metropolitan Counties","Clear Creek",NA,"West Mountain","CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
406,"Colorado","Metropolitan Counties","Douglas",NA,"West Mountain","CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,"Colorado","Metropolitan Counties","Elbert",NA,"West Mountain","CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
